timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535252465763276,0,-17,0,3,1,1,2,2
1535252465763276,1,-14,-10,-11,0,-3,-4,1
1535252465764360,0,-32,-3,-4,-3,-2,0,3
1535252465764360,0,-3,4,3,2,0,-1,0
1535252465785334,-4,-31,-7,-11,-8,-4,-4,0
1535252465785334,-1,2,3,8,2,1,0,-2
1535252465786337,-2,-2,-3,-10,-2,-1,-1,-1
1535252465786337,-1,9,2,2,0,1,0,-2
1535252465808396,1,13,7,5,3,-2,1,-3
1535252465808396,-3,-30,-4,-5,-5,2,0,1
1535252465809398,0,0,-4,-3,-3,-3,-2,-1
1535252465809398,-3,8,1,-6,-3,0,0,1
1535252465823472,1,-5,5,4,2,-1,1,1
1535252465823472,3,12,5,2,1,1,1,0
1535252465823472,1,22,5,3,4,2,0,-2
1535252465823472,-4,-3,-5,-17,-5,-3,-3,-1
1535252465845528,-1,25,9,19,5,0,-1,0
1535252465845528,-2,5,-6,8,0,-4,-2,-2
1535252465846539,1,12,-1,2,2,2,0,0
1535252465846539,-1,-1,1,-2,0,-1,0,0
1535252465868559,-1,13,3,-2,0,1,-1,-1
1535252465868559,-1,-5,-1,-5,0,2,1,-1
1535252465868786,-1,-22,-8,-8,-2,0,0,0
1535252465868786,0,-46,-2,3,-1,-2,-2,-1
1535252465882629,-2,-9,-4,-2,0,1,1,0
1535252465882629,0,19,4,2,1,-2,-1,-3
1535252465890649,0,15,5,-6,-4,-4,-2,0
1535252465890649,0,41,0,2,-3,0,-1,-2
1535252465905689,0,-7,-5,-6,-2,0,-1,0
1535252465905689,2,18,2,-1,-2,-3,-4,-1
1535252465906656,-4,8,1,-9,1,-1,-2,-3
1535252465906656,1,1,-3,9,1,3,2,1
1535252465927752,-3,-16,-6,0,-1,-1,-3,-2
1535252465927752,-4,-6,-8,-6,-5,-4,0,0
1535252465928714,1,-3,1,-1,-1,0,-1,-1
1535252465928714,0,-1,-1,0,-1,-4,-3,0
1535252465942759,-1,4,-8,-11,-5,-5,2,1
1535252465942759,3,-2,9,18,5,6,2,-1
1535252465943755,-2,-12,-7,-11,-4,-3,-3,-1
1535252465943755,3,-2,-2,6,0,2,1,2
1535252465965817,0,-11,-5,-2,0,-1,0,0
1535252465965817,-2,3,4,0,-4,-2,-1,0
1535252465966820,0,4,-2,-8,0,-2,-1,-1
1535252465966820,0,8,2,5,1,-4,-3,-3
1535252465987907,-1,-1,5,2,-2,2,-1,0
1535252465987907,0,6,-2,1,-2,-1,-1,-2
1535252465988876,-2,-5,-3,0,-1,7,5,-2
1535252465988876,-1,-19,-4,-11,-4,-7,-2,0
1535252466002916,1,9,3,3,1,0,-1,-2
1535252466002916,-2,-33,-2,-11,-3,0,2,-1
1535252466003970,-1,12,-4,3,0,-6,-5,0
1535252466003970,-1,0,8,13,1,2,2,-1
1535252466025978,1,-3,-7,-12,1,2,0,-1
1535252466025978,3,-25,-4,-2,-2,-1,-1,2
1535252466025978,1,22,5,-3,1,1,1,1
1535252466025978,-2,-12,-10,-7,-4,0,0,-1
1535252466048038,-1,1,1,-3,-6,-3,-3,-2
1535252466048038,-1,5,3,4,9,1,0,1
1535252466049098,0,12,3,10,1,2,-2,1
1535252466049098,-5,-9,-9,-10,-5,-1,-1,-3
1535252466063205,-1,14,0,-6,-1,-2,-2,-3
1535252466063205,-1,-7,-9,-10,-7,-4,-2,2
1535252466064076,-1,-14,-5,1,-3,-2,1,-1
1535252466064076,-3,-7,-3,-3,1,-2,-2,0
1535252466085281,0,-7,-6,-4,-2,-1,-3,-1
1535252466085281,-1,-6,-5,1,-5,2,0,-2
1535252466086134,1,-5,3,-1,6,4,4,-2
1535252466086134,0,2,-1,0,2,3,1,-1
1535252466108274,0,-7,5,11,3,0,0,0
1535252466108274,-2,-9,2,0,-1,-2,-1,0
1535252466109198,-1,-35,-4,-10,-6,-3,-1,1
1535252466109198,1,27,3,-3,-1,-3,-3,-1
1535252466123270,-1,-3,-2,2,-1,-2,-2,0
1535252466123270,-2,22,5,3,2,-1,1,-2
1535252466124235,-4,-35,-9,-12,-7,-5,-4,2
1535252466124235,1,14,2,2,3,4,2,1
1535252466145333,-1,-2,0,16,3,2,1,2
1535252466145333,0,5,4,-15,-3,0,-1,-1
1535252466146297,2,-31,2,-4,0,0,0,0
1535252466146297,1,6,5,3,2,2,0,2
1535252466168353,-1,-23,-5,-13,-3,-1,-2,-2
1535252466168353,-1,-18,1,7,0,-3,-3,-2
1535252466169355,-1,-18,0,3,-1,1,-2,-2
1535252466169355,1,-14,-6,-14,-5,-4,-4,-1
1535252466183393,0,2,3,2,0,-1,0,0
1535252466183393,0,-9,1,1,2,4,-1,0
1535252466183393,-1,3,5,9,2,0,2,0
1535252466183393,0,6,10,6,0,-1,-3,-1
1535252466205458,-1,-11,-1,1,0,1,3,-1
1535252466205458,0,3,0,-1,0,-2,-1,2
1535252466206457,2,14,4,5,4,4,1,2
1535252466206457,-2,-3,-2,0,-1,0,-1,-1
1535252466227513,0,7,2,0,1,1,3,1
1535252466227513,0,4,-1,-2,-1,-2,0,-1
1535252466235532,0,35,7,3,1,-2,-3,-1
1535252466235532,-2,10,5,10,1,-1,0,0
1535252466243552,2,-6,-6,-1,-2,-1,0,1
1535252466243552,-2,-3,-10,-7,-5,0,2,0
1535252466243552,-1,13,-1,-2,0,0,-3,0
1535252466243552,1,-7,0,1,1,2,3,1
1535252466265614,-1,11,1,-1,-1,-5,-4,-2
1535252466265614,0,21,5,7,2,1,2,0
1535252466266614,-1,-2,-8,-5,-4,1,1,-2
1535252466266614,0,10,3,-3,-1,-2,-2,-1
1535252466288680,-2,13,6,4,2,0,-1,0
1535252466288680,1,12,-3,1,-2,0,1,-1
1535252466288825,-1,17,3,7,5,-1,-4,0
1535252466288825,0,-18,-6,-6,-3,1,3,0
1535252466302711,-2,8,1,3,0,-2,-3,-2
1535252466302711,-3,35,-1,1,0,-3,-2,-2
1535252466303714,0,-7,-11,-3,-3,-2,0,-1
1535252466303714,-3,-9,-5,-1,0,-1,-1,0
1535252466325869,0,10,2,0,2,1,0,0
1535252466325869,-4,-16,-5,-10,-1,1,0,0
1535252466326776,1,3,2,12,0,0,1,-2
1535252466326776,0,5,1,-3,-3,-3,-2,-3
1535252466347905,0,-5,-5,-6,-3,-2,1,0
1535252466347905,3,23,1,0,1,1,0,-1
1535252466348834,0,-6,5,1,0,-1,0,-1
1535252466348834,0,-11,-7,-6,0,0,1,1
1535252466364875,1,10,12,5,3,2,0,0
1535252466364875,-1,-18,-6,-5,-2,-2,0,1
1535252466365879,-1,-40,-4,-4,-2,-3,-2,-1
1535252466365879,1,10,-2,1,-2,-1,-2,-2
1535252466385934,-3,-22,-12,-12,-9,-5,-3,-1
1535252466385934,-1,-12,4,5,2,2,1,0
1535252466386191,1,6,-2,3,3,2,1,0
1535252466386191,-1,-5,5,2,3,1,-1,1
1535252466408025,-1,-14,2,1,-1,-2,-1,-1
1535252466408025,0,-31,-2,-4,-3,-5,-2,0
1535252466408997,0,-3,-7,-6,-3,-2,-2,0
1535252466408997,0,-21,-2,-2,-1,-4,-3,1
1535252466423139,-2,5,10,6,3,7,7,1
1535252466423139,0,22,5,6,3,-1,-3,-3
1535252466424033,0,-16,-4,-5,-3,0,0,0
1535252466424033,-1,-10,1,-1,-4,-2,-1,-2
1535252466445126,-1,-10,-2,2,0,-4,-4,-1
1535252466445126,-1,-6,-1,0,1,1,1,-1
1535252466446204,-2,1,1,-2,0,-5,-1,-3
1535252466446204,-1,-7,-1,0,-2,3,-4,-1
1535252466468152,1,3,2,4,0,0,-3,-1
1535252466468152,0,-17,-1,2,2,-1,-3,0
1535252466469153,1,34,6,2,-1,-1,0,-1
1535252466469153,-1,-13,1,-4,-1,0,2,0
1535252466483189,3,-8,-11,-3,-1,1,-1,1
1535252466483189,1,-11,2,2,-2,-3,-4,-1
1535252466484271,-4,22,2,0,1,1,-1,-1
1535252466484271,2,-17,-5,-2,-3,-4,-1,-1
1535252466505286,1,-6,0,-5,-2,-1,0,0
1535252466505286,0,0,0,-1,1,0,0,0
1535252466506255,1,16,2,3,2,-1,0,-1
1535252466506255,-1,-1,0,0,-2,-2,-1,1
1535252466528350,-1,-21,2,-3,-1,-2,1,0
1535252466528350,-3,-7,-1,1,-1,0,-1,-3
1535252466529312,1,-22,1,-1,2,2,3,2
1535252466529312,0,0,2,2,3,3,2,2
1535252466543391,4,-19,-5,-3,1,1,-1,0
1535252466543391,0,3,2,-1,0,-4,-1,1
1535252466543391,-1,-15,-1,-3,-4,-1,-2,-1
1535252466543391,-2,-13,-3,-2,-4,-3,-3,-2
1535252466565416,1,28,-1,0,3,-1,-1,0
1535252466565416,0,-7,-1,1,-1,4,1,0
1535252466566412,-1,-21,-2,-3,-1,-1,-2,-1
1535252466566412,-1,22,-5,-2,-2,-2,-2,-2
1535252466588508,-2,-4,0,0,-3,-3,-2,-2
1535252466588508,-1,-11,-8,-4,-4,-4,-3,-1
1535252466588508,-1,7,0,-2,0,-1,-1,1
1535252466588508,1,22,-1,0,-1,1,0,-1
1535252466603513,-3,-8,0,-1,1,-1,0,-2
1535252466603513,1,16,1,-1,-2,-2,-2,-1
1535252466603837,-2,-26,-7,-6,-4,-1,-1,-1
1535252466603837,-3,-5,1,-1,-3,-4,-3,-1
1535252466625705,-1,-12,0,-1,2,3,1,1
1535252466625705,0,10,2,1,0,-1,1,0
1535252466626572,1,-7,-3,1,0,1,0,1
1535252466626572,-2,-3,-5,-3,2,1,0,-1
1535252466648630,1,-13,-7,-5,-5,-1,-1,1
1535252466648630,-2,-10,-5,-4,-1,-1,0,1
1535252466648845,-2,-16,-2,-3,-3,-2,0,-2
1535252466648845,1,-6,-3,-2,-1,0,0,1
1535252466663805,-2,2,2,0,-1,-1,-2,0
1535252466663805,-1,12,7,6,3,2,0,-1
1535252466670689,1,-3,-1,1,1,-1,0,-1
1535252466670689,0,1,1,1,0,1,-1,-1
1535252466685733,-2,1,1,1,-2,1,-1,0
1535252466685733,0,-2,0,-1,-1,1,-1,0
1535252466686744,1,17,4,5,0,1,-3,-1
1535252466686744,-1,-27,-5,-4,-1,0,-1,1
1535252466707877,-2,12,1,2,0,1,-3,0
1535252466707877,1,-13,-7,-2,-3,-2,0,0
1535252466709001,0,5,-5,0,-1,0,1,-1
1535252466709001,-1,14,2,1,0,0,1,-1
1535252466722870,1,9,0,0,2,1,0,-1
1535252466722870,0,-12,-1,-2,-2,-2,-2,-1
1535252466730850,0,-3,0,-2,-2,-2,-2,0
1535252466730850,0,1,4,1,0,0,0,0
1535252466745927,0,-14,-6,-4,-2,-4,-1,-2
1535252466745927,-1,-2,-2,-1,-2,-3,-3,-2
1535252466746895,-1,-4,3,2,5,2,1,0
1535252466746895,0,-25,1,2,1,1,0,1
1535252466768992,-2,2,-1,2,0,0,-1,-1
1535252466768992,0,-5,2,0,1,-1,-2,0
1535252466769972,-2,2,2,0,-1,-1,-3,-2
1535252466769972,1,6,-2,1,1,-2,1,0
1535252466782099,0,-15,3,1,-5,-2,-1,-2
1535252466782099,-1,-4,0,-2,-2,0,0,0
1535252466791019,-1,-6,1,1,1,-2,0,-1
1535252466791019,0,-3,1,0,2,-1,-1,0
1535252466806092,0,-9,-5,-4,-2,-3,-1,-1
1535252466806092,0,16,1,3,2,0,0,-1
1535252466806092,-1,-34,-14,-9,-8,-3,-3,0
1535252466806092,0,3,-7,-4,-1,0,1,-1
1535252466828316,1,13,2,3,2,-2,0,-2
1535252466828316,-1,-3,0,-1,1,3,1,0
1535252466829111,0,16,1,1,1,-2,-2,-2
1535252466829111,-1,-8,7,4,2,4,2,0
1535252466842147,2,-23,-3,-6,-4,-1,0,1
1535252466842147,-1,-8,0,-1,-2,-2,-1,-1
1535252466858189,-2,-4,2,-1,-1,-3,-3,-1
1535252466858189,0,5,1,1,-2,-1,-2,-1
1535252466874231,0,5,-2,0,0,2,1,0
1535252466874231,-1,-3,3,5,2,-1,2,0
1535252466875265,2,-24,-1,-2,-1,-2,1,1
1535252466875265,-1,3,-2,-2,-1,-2,-3,-3
1535252466889270,-1,2,2,0,-1,0,-3,-2
1535252466889270,2,3,3,2,1,-1,-2,0
1535252466889442,-1,4,3,0,2,2,1,0
1535252466889442,-2,15,1,0,1,0,0,1
1535252466902358,-1,-29,-6,-7,-3,0,0,0
1535252466902358,0,3,2,-2,-1,-1,-1,-1
1535252466910327,-1,1,3,0,0,1,0,0
1535252466910327,-2,-7,-6,-2,-3,-4,-1,-4
1535252466925418,-1,19,5,2,0,0,0,0
1535252466925418,1,-6,-5,-3,-2,0,1,-2
1535252466926369,1,-2,-1,0,2,-1,-1,0
1535252466926369,1,-11,-1,1,-1,-1,2,0
1535252466948429,1,17,6,4,1,0,-2,-2
1535252466948429,-4,-11,-5,-5,-2,-1,-2,-1
1535252466949431,-1,5,-1,-3,-4,-1,-1,-2
1535252466949431,0,4,-1,-2,-5,-4,-2,0
1535252466962526,1,6,4,4,2,0,0,1
1535252466962526,-1,6,1,6,6,4,1,0
1535252466970536,0,1,-2,3,-1,0,0,-1
1535252466970536,-1,-3,2,-1,-2,0,-1,0
1535252466985563,-4,-18,-5,-5,-4,-2,-1,0
1535252466985563,-1,2,0,-2,-2,-3,-3,0
1535252466986529,-2,5,-1,-1,-2,-5,-3,-2
1535252466986529,0,8,1,2,2,3,-1,-2
1535252467008625,-1,-11,-5,-2,1,-2,0,-1
1535252467008625,0,-4,-1,0,-1,1,3,0
1535252467009596,1,1,-3,-2,-1,1,0,2
1535252467009596,0,-2,-1,-3,-3,-3,-3,-1
1535252467031650,-1,16,-2,1,-1,-4,-5,1
1535252467031650,0,8,0,0,-2,5,6,-2
1535252467031650,0,2,2,2,1,2,2,0
1535252467031650,1,-7,-4,-3,0,1,1,-2
1535252467045686,-1,-34,-2,-3,1,0,1,-1
1535252467045686,0,-6,-3,-3,-4,-4,-4,0
1535252467046693,-2,-31,1,-3,0,-2,-1,-1
1535252467046693,0,-6,0,2,2,-3,1,0
1535252467068749,1,13,-1,2,-3,3,0,1
1535252467068749,2,-9,1,-1,0,-3,-6,-3
1535252467069751,2,10,3,5,3,5,10,16
1535252467069751,-2,-10,-2,-3,-2,-3,-6,-18
1535252467091809,-2,-8,0,-1,-1,0,1,0
1535252467091809,2,3,-2,-4,-5,-6,-3,-1
1535252467091809,1,-3,-2,-1,-2,-1,-4,-1
1535252467091809,1,-1,2,1,0,-4,-1,4
1535252467105885,1,-16,-2,-1,0,0,0,0
1535252467105885,2,-6,-1,-1,1,4,5,1
1535252467106849,-11,-10,2,0,-2,-5,-4,-15
1535252467106849,-2,-14,-2,1,-1,2,3,2
1535252467127945,-1,11,1,0,2,1,-2,-3
1535252467127945,-2,-18,0,0,1,-2,0,1
1535252467128914,1,-8,-5,-4,-1,-1,0,0
1535252467128914,-2,-8,-2,-1,-5,-3,-3,4
1535252467159025,-1,0,0,2,3,-3,0,-1
1535252467159025,-4,-39,-6,-3,3,8,4,3
1535252467159997,0,3,0,0,-2,1,0,-1
1535252467159997,1,3,3,-1,-3,-2,-2,1
1535252467166163,-2,3,-1,-1,-3,-3,-1,-1
1535252467166163,0,1,2,1,-2,-5,-5,-1
1535252467166163,6,-4,-2,-3,-2,-3,0,-1
1535252467166163,1,-10,-1,-2,1,0,-1,4
1535252467188102,-6,-7,0,1,2,5,5,19
1535252467188102,-7,-22,-4,-1,1,1,-6,-33
1535252467189068,1,-10,-3,-1,-1,0,1,-2
1535252467189068,1,2,2,-1,-1,0,1,-2
1535252467211167,2,0,0,0,-1,-2,1,8
1535252467211167,5,15,2,0,0,-1,3,29
1535252467212133,-7,-3,0,0,0,-1,-11,-32
1535252467212133,-1,-3,-2,0,0,-1,-1,-1
1535252467226172,-2,-16,-1,-3,-2,0,-2,-7
1535252467226172,-4,-5,-1,-2,-3,-2,1,-2
1535252467226302,4,3,-3,-4,-5,-5,3,4
1535252467226302,-1,-16,1,3,5,0,-1,-3
1535252467248226,14,-8,-2,-1,4,5,0,-45
1535252467248226,-27,-4,0,0,-2,-4,-1,-4
1535252467249229,2,6,1,0,-1,-1,3,20
1535252467249229,-16,-9,-1,-3,-1,-1,-7,-29
1535252467271324,2,-6,1,1,-1,2,11,43
1535252467271324,15,9,1,2,-1,-6,-7,-35
1535252467272289,-5,-11,1,1,1,10,6,-2
1535252467272289,0,-21,-1,-2,-1,0,0,4
1535252467285325,-3,-11,-1,-4,-3,-7,-15,-8
1535252467285325,0,7,-3,-3,-5,-5,-5,13
1535252467286329,-4,8,5,3,4,5,11,-16
1535252467286329,17,14,-4,-1,-3,3,2,0
1535252467308485,-17,7,-3,-3,6,0,-3,-3
1535252467308485,17,-21,0,0,1,1,-1,-9
1535252467309390,-28,-8,-2,0,-1,-5,-1,35
1535252467309390,-4,101,8,-1,-2,-1,-3,-31
1535252467331449,9,52,-10,-2,-7,-7,-9,-12
1535252467331449,-3,-36,-6,-3,-5,-5,-9,4
1535252467332449,8,-3,3,-1,1,8,5,22
1535252467332449,0,16,-5,9,9,7,20,30
1535252467345605,0,4,11,2,2,6,5,18
1535252467345605,17,-15,8,5,3,-4,-6,1
1535252467346496,-10,-10,-30,-8,-6,-6,-2,-27
1535252467346496,24,8,2,-5,-7,-7,-11,44
1535252467368599,-5,100,3,2,3,1,5,-9
1535252467368599,3,127,4,-4,0,4,1,20
1535252467369554,4,24,3,0,-2,-9,-12,-22
1535252467369554,14,-93,-9,-5,0,-3,-4,12
1535252467391663,-1,-92,1,0,-2,3,17,21
1535252467391663,9,-89,-8,-4,-2,7,9,16
1535252467392614,29,-77,12,-3,-5,-6,-11,-8
1535252467392614,-11,-114,-2,-1,-1,-2,-8,-10
1535252467413805,-16,-77,4,0,-3,-4,-4,-34
1535252467413805,-30,-54,3,0,0,4,3,-29
1535252467414789,7,-19,-5,-6,-7,-7,-6,0
1535252467414789,-8,7,-70,-14,-6,-1,-2,-20
1535252467428729,-5,31,46,10,4,4,12,19
1535252467428729,8,33,16,4,3,0,5,25
1535252467428729,-6,39,18,7,1,2,-13,-4
1535252467428729,-31,9,-34,-2,6,6,5,-44
1535252467451772,2,-51,-17,-7,-9,-8,-9,1
1535252467451772,-2,-16,18,2,-1,-2,-1,11
1535252467451772,-1,15,17,7,5,0,4,2
1535252467451772,0,31,36,4,-2,-1,0,8
1535252467465807,4,2,-80,-13,1,1,0,-3
1535252467465807,1,33,78,5,-6,-4,-9,-45
1535252467466812,-2,60,-7,3,2,4,10,-2
1535252467466812,2,14,59,-2,-4,0,-1,32
1535252467487878,3,30,-31,3,-3,-6,-8,-4
1535252467487878,-7,-2,-104,-31,-14,-16,-24,-4
1535252467489038,-10,1,95,17,7,4,8,7
1535252467489038,-2,7,-35,14,13,8,6,-5
1535252467510927,17,31,57,13,7,6,6,1
1535252467510927,-15,-27,-38,-34,-16,-9,-3,-1
1535252467512058,7,1,-4,-9,-1,-11,-19,3
1535252467512058,0,7,92,13,-4,3,16,12
1535252467526967,-8,-3,-17,0,-4,-7,-8,-11
1535252467526967,6,11,1,14,4,7,17,10
1535252467532985,-1,2,-43,-13,4,0,-3,2
1535252467532985,1,2,7,2,2,-2,-1,3
1535252467548225,-2,-12,-15,-14,-11,-6,-13,-7
1535252467548225,-4,-14,-17,-2,5,14,26,9
1535252467549028,3,-1,-11,2,1,4,6,4
1535252467549028,1,7,-82,-22,-6,-5,-14,-7
1535252467571085,-5,-15,83,-1,4,-1,-1,-6
1535252467571085,3,6,-70,7,-7,-4,-7,1
1535252467572183,-2,2,96,51,19,6,-1,4
1535252467572183,-6,-33,-39,-28,-11,-6,-4,-8
1535252467586129,2,10,24,1,-3,-5,-1,3
1535252467586129,0,13,23,-6,8,8,6,6
1535252467586129,-1,-15,-75,-13,-11,-10,-18,-8
1535252467586129,-5,-9,-29,15,10,2,2,1
1535252467608184,-1,11,-24,0,2,5,-1,-2
1535252467608184,0,5,36,16,10,5,-5,-1
1535252467609289,6,-23,-21,-23,-7,0,1,1
1535252467609289,-2,10,60,14,-3,-6,-4,-1
1535252467631249,2,2,-38,-2,2,-1,-4,-1
1535252467631249,3,3,13,11,3,-5,-3,2
1535252467632249,-6,8,-92,-22,-1,7,14,6
1535252467632249,3,16,26,8,1,3,4,3
1535252467645290,2,18,53,-11,-2,0,-1,1
1535252467645290,-6,17,-33,10,-6,-5,1,-3
1535252467653481,-1,29,-71,-9,4,1,0,5
1535252467653481,-9,-18,104,11,3,2,-6,-5
1535252467668345,1,8,-36,18,7,0,-3,-3
1535252467668345,0,-17,60,-25,-6,-1,3,1
1535252467669348,3,-1,54,16,-2,-4,-3,-1
1535252467669348,5,-27,-77,-17,-2,-4,-1,0
1535252467691409,1,-22,21,9,6,13,12,4
1535252467691409,2,-14,7,15,7,1,-5,-2
1535252467692411,-11,-6,-48,-20,-7,-3,5,2
1535252467692411,4,31,28,-1,0,1,2,0
1535252467705486,3,-8,-41,-20,-8,-5,-4,-1
1535252467705486,0,7,31,11,-2,-4,0,2
1535252467713565,0,-38,23,-5,-5,-5,2,4
1535252467713565,2,-15,-42,2,2,3,-1,-8
1535252467728613,17,27,-23,6,0,-2,2,4
1535252467728613,-3,38,16,-17,-3,-1,-2,1
1535252467728613,0,1,23,-5,-12,-5,-5,-7
1535252467728613,3,-33,-86,-27,-2,-1,0,2
1535252467751668,-8,-4,64,9,-2,-6,-3,-2
1535252467751668,7,5,-77,-7,10,6,4,3
1535252467752570,-1,-1,57,20,-6,-5,-7,-2
1535252467752570,3,14,17,-8,-8,-4,-4,1
1535252467764624,-15,10,-4,-8,-1,-3,-7,-5
1535252467764624,1,-21,-15,5,-1,0,-1,-3
1535252467773668,2,17,16,36,10,6,4,4
1535252467773668,-4,-13,-33,-30,-3,1,-3,-1
1535252467788769,14,-72,-15,11,-2,-4,-2,9
1535252467788769,-7,67,-45,-42,-8,-6,-5,-4
1535252467789673,6,34,17,25,4,3,3,-2
1535252467789673,0,-12,60,14,-1,-2,-2,2
1535252467811790,-17,-35,96,21,0,-2,-1,-9
1535252467811790,-8,-11,8,-23,-4,-2,-1,0
1535252467811790,0,-16,-7,-19,-2,-8,-4,-4
1535252467811790,4,34,2,18,7,3,5,4
1535252467824871,5,12,-19,-5,-2,4,7,4
1535252467824871,3,-20,27,40,12,2,1,0
1535252467832789,-10,-5,-41,-54,-7,-5,-5,-4
1535252467832789,-2,2,48,5,-3,-6,-1,-1
1535252467847826,1,37,-54,10,-1,0,2,0
1535252467847826,-5,-33,12,-3,0,-1,0,-2
1535252467848825,4,5,3,7,-2,2,3,14
1535252467848825,-2,3,-34,-3,0,0,-3,4
1535252467870889,-5,15,-26,-9,1,4,0,4
1535252467870889,3,0,18,3,-2,-1,0,-3
1535252467872195,5,-23,-6,1,0,0,0,4
1535252467872195,25,28,2,-4,1,2,2,2
1535252467884921,-35,25,9,11,2,-2,-2,-9
1535252467884921,-2,-13,-14,-11,-6,-5,0,1
1535252467892945,-10,-14,1,4,3,6,3,-2
1535252467892945,-4,5,15,-28,-10,-3,-1,-1
1535252467907989,16,-3,-7,17,9,6,0,2
1535252467907989,8,-18,0,12,4,-2,-3,2
1535252467908996,5,10,21,14,5,4,-1,-5
1535252467908996,-11,17,-4,8,2,-1,-2,-4
1535252467931149,3,6,-27,-21,-6,-2,0,1
1535252467931149,0,-11,-25,2,0,1,-1,-1
1535252467932070,3,3,20,5,5,-1,-3,-3
1535252467932070,-1,-28,-4,13,-2,-1,-3,-4
1535252467945187,3,17,3,-1,0,-1,-2,1
1535252467945187,1,15,8,-5,-9,-4,-2,3
1535252467953212,-1,-2,-12,-10,-3,-3,-1,-5
1535252467953212,-1,-5,-9,11,-2,0,2,2
1535252467968243,3,-8,-6,-3,-1,1,-1,0
1535252467968243,-9,-24,-1,-5,1,3,1,-3
1535252467969146,-5,22,-3,4,0,2,-1,0
1535252467969146,-13,-7,13,9,2,0,-1,-2
1535252467991213,12,-30,2,-10,-5,-4,-4,-1
1535252467991213,3,-4,4,15,-2,-2,0,1
1535252467992238,-2,12,-22,-10,2,2,5,4
1535252467992238,1,-9,23,14,-3,-5,-2,-5
1535252468014316,-2,3,28,-6,-3,-2,-3,-1
1535252468014316,3,8,-12,0,3,1,1,6
1535252468015271,-1,-8,-19,-8,-2,-1,-1,-7
1535252468015271,-2,-12,-10,-15,-4,-1,0,-3
1535252468028418,-1,-16,0,0,1,2,1,-4
1535252468028418,-3,-2,7,1,0,-2,-2,-1
1535252468029307,5,-3,-8,0,-2,0,-1,0
1535252468029307,-1,8,12,6,3,1,0,1
1535252468051375,-2,-30,-28,-7,-1,-3,-4,-4
1535252468051375,10,-4,-25,16,5,1,2,1
1535252468052374,3,-28,9,-12,-6,-7,-7,-9
1535252468052374,2,-9,-46,-10,1,0,2,2
1535252468073423,-7,16,18,-1,-5,-5,-2,-4
1535252468073423,3,-1,10,10,1,4,3,0
1535252468074426,1,-22,-1,-2,1,-2,0,1
1535252468074426,0,-1,-1,-19,-5,-1,-3,-2
1535252468094476,-1,9,-13,10,1,2,3,3
1535252468094476,-4,-4,-10,-12,-3,0,-1,-3
1535252468094476,-3,8,40,23,5,-1,-6,-2
1535252468094476,3,16,56,24,5,2,4,3
1535252468111525,-5,6,0,-20,-3,0,2,-2
1535252468111525,-4,7,9,-1,0,0,-2,-2
1535252468112526,-1,15,-9,3,2,1,-1,1
1535252468112526,0,4,16,5,1,-2,-2,-2
1535252468133582,2,-10,-9,-1,-3,-1,-2,0
1535252468133582,-3,-7,-1,1,1,-1,1,-4
1535252468134586,-3,-5,9,-3,-1,-1,1,2
1535252468134586,-4,-10,-32,-4,-2,-2,-3,-1
1535252468148624,-5,27,-1,-4,3,3,2,2
1535252468148624,-6,21,27,7,0,1,2,-2
1535252468148624,-4,-3,8,-6,-1,-1,0,-6
1535252468148624,-1,1,-6,10,1,0,1,5
1535252468171732,3,0,-20,-9,0,0,0,-14
1535252468171732,0,-2,16,0,-1,0,-2,7
1535252468172686,0,0,-39,-14,-1,1,3,3
1535252468172686,-1,15,36,5,1,0,1,-2
1535252468193853,-2,-12,4,18,0,-2,-1,1
1535252468193853,1,-5,-10,-14,-1,-3,-3,-4
1535252468194749,-7,19,31,11,2,1,1,-1
1535252468194749,0,-12,-36,-12,-1,-2,-1,1
1535252468207886,-3,-11,-10,0,1,-3,-1,2
1535252468207886,-2,16,37,7,0,-1,-1,-2
1535252468208788,11,-1,-30,-11,-2,-1,1,6
1535252468208788,-7,-10,-8,2,-4,-8,-7,-16
1535252468231849,-7,-20,13,-6,-5,-2,-6,-6
1535252468231849,-9,-9,-15,-1,4,4,4,-7
1535252468231849,12,-7,-13,-7,-5,2,15,-10
1535252468231849,3,10,0,2,0,-2,-4,2
1535252468253903,2,-1,-22,-4,0,-2,-4,-13
1535252468253903,-8,-37,29,-1,-2,-1,3,11
1535252468254909,19,15,2,-1,0,-1,-2,19
1535252468254909,-8,1,-12,24,2,-1,-3,-14
1535252468268030,2,-26,-16,-35,-7,-1,3,14
1535252468268030,5,18,20,18,4,1,-4,-1
1535252468275960,-24,8,9,-18,-8,-2,-2,-7
1535252468275960,16,11,-77,11,3,3,2,6
1535252468291000,-23,-19,100,17,-4,-4,-3,-10
1535252468291000,21,11,-26,2,1,0,1,-20
1535252468293006,-12,-18,-19,-9,3,-1,0,16
1535252468293006,-17,36,21,-13,-5,-2,-1,-17
1535252468314059,-6,20,-21,5,4,2,0,10
1535252468314059,1,-1,-30,-16,-6,-4,-2,8
1535252468315317,14,4,22,24,6,3,-2,-10
1535252468315317,6,24,-1,-9,1,3,5,16
1535252468327094,1,-22,-22,-7,3,1,2,9
1535252468327094,8,16,23,6,-6,-5,-6,-10
1535252468336119,-22,-32,-34,-30,-13,-4,-3,-4
