timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535251503826307,-9,0,17,15,2,-3,-3,-5
1535251503826307,2,-29,-15,-2,-5,-3,-3,-4
1535251503854883,-8,31,15,-6,1,1,0,1
1535251503854883,8,30,-4,22,0,4,4,3
1535251503856387,-6,-4,16,-30,-2,-3,-3,-3
1535251503856387,0,0,38,3,-2,-2,-1,1
1535251503876940,5,-18,-52,-9,-10,-3,1,-1
1535251503876940,-8,35,17,19,8,2,1,0
1535251503878446,-4,-9,-35,-8,0,2,1,4
1535251503878446,-7,15,-14,5,2,1,-2,7
1535251503884460,-8,-17,-26,-13,-4,-5,-7,-37
1535251503884460,-2,-12,23,1,-5,-2,-7,-6
1535251503886467,5,18,47,21,1,3,2,5
1535251503886467,-3,7,-44,-9,3,3,0,-9
1535251503907060,-1,6,-49,-1,-1,1,0,15
1535251503907060,2,-10,40,-1,-2,-3,-1,4
1535251503909026,-3,5,3,7,-2,-2,-1,-8
1535251503909026,0,7,-1,-7,-2,0,-1,11
1535251503929619,3,5,22,3,5,0,0,7
1535251503929619,4,-26,-46,10,-2,-1,-2,-1
1535251503931084,-1,-14,34,-18,-6,-5,-1,2
1535251503931084,-1,12,-23,-5,2,1,1,-1
1535251503944660,-2,20,25,37,-4,-2,-2,3
1535251503944660,6,5,-12,-40,5,1,1,-3
1535251503946146,-22,-12,-9,4,-4,-3,-3,-2
1535251503946146,1,1,-12,3,5,2,1,-4
1535251503967220,0,-24,-6,-17,-4,-1,-1,-4
1535251503967220,4,2,47,11,-4,-3,-5,7
1535251503968716,0,-13,-27,0,1,2,1,-2
1535251503968716,2,20,33,-3,0,-2,0,-1
1535251503989740,2,-4,-28,-9,-4,-1,0,7
1535251503989740,-2,2,13,7,0,3,-1,-5
1535251503991246,5,-2,1,-6,0,0,0,3
1535251503991246,-5,-3,19,17,-3,-1,-1,-4
1535251504003818,1,1,4,-3,2,2,1,1
1535251504003818,1,-5,-71,-21,-4,0,0,3
1535251504010796,0,21,33,15,2,0,-1,-2
1535251504010796,-4,-12,16,1,-1,1,-1,0
1535251504027343,4,-3,-15,-5,1,0,0,3
1535251504027343,6,-4,-8,1,2,-1,-2,-1
1535251504028843,-10,12,53,9,-2,1,-1,2
1535251504028843,-3,-11,-54,-30,-1,-3,1,-3
1535251504049528,7,21,9,4,1,2,0,5
1535251504049528,-3,-4,40,-4,-5,-3,-4,-4
1535251504051404,12,10,53,17,3,0,0,1
1535251504051404,-6,-14,10,0,-5,-3,0,0
1535251504064440,0,-7,24,2,3,-1,1,-3
1535251504064440,-3,8,-31,5,0,-2,1,0
1535251504070955,0,8,-2,-6,-1,1,1,1
1535251504070955,-4,-5,18,1,-1,-2,-1,-2
1535251504087502,7,-17,-21,-5,0,0,0,0
1535251504087502,-2,58,3,0,0,1,0,5
1535251504089005,-4,11,-30,-4,-2,1,1,0
1535251504089005,4,7,-18,2,3,0,-1,1
1535251504109560,-12,2,81,14,-3,-3,-1,-5
1535251504109560,2,-18,-37,-6,-3,-1,2,1
1535251504111065,-1,5,-44,-12,0,2,1,-5
1535251504111065,3,5,-11,1,-4,-3,-3,-1
1535251504124100,3,23,17,21,3,0,0,2
1535251504124100,-5,-7,-16,-8,-5,-2,-2,-1
1535251504130655,5,-47,25,-4,1,0,2,3
1535251504130655,-3,-24,-19,11,-2,-1,-4,-4
1535251504147198,-11,-7,-28,-22,0,-1,0,-2
1535251504147198,-2,-8,-22,-7,0,0,-1,-2
1535251504148665,4,15,-13,1,-2,-1,1,-1
1535251504148665,1,10,23,17,0,0,1,1
1535251504169757,-3,-24,-22,-19,-5,-3,-4,-2
1535251504169757,-1,-32,23,12,-1,-2,-2,-3
1535251504171227,-1,19,9,1,-3,-1,-2,-1
1535251504171227,-1,-7,-59,-11,0,-2,-3,-6
1535251504183796,-10,15,28,5,0,2,1,3
1535251504183796,12,-26,-45,-7,-3,-1,1,2
1535251504190814,3,13,-17,3,2,-1,1,-5
1535251504190814,-1,1,25,-5,-1,-1,-1,5
1535251504207317,1,0,4,-2,-1,-1,0,-2
1535251504207317,-1,14,44,16,2,1,1,-3
1535251504208823,-1,-11,-28,2,2,0,-2,0
1535251504208823,-4,8,4,-14,-3,-3,0,0
1535251504229417,6,5,1,-3,-2,2,3,2
1535251504229417,0,7,-17,4,0,-1,1,3
1535251504231414,-8,-20,-89,-17,1,-1,-2,-2
1535251504231414,-2,9,-4,5,6,3,2,-2
1535251504243414,-3,-9,28,9,-4,-3,-2,-1
1535251504243414,1,13,-56,-11,0,0,0,-3
1535251504251437,0,-7,83,28,-1,-3,-3,1
1535251504251437,0,-1,-44,-50,-7,-2,-2,0
1535251504266478,-3,14,-13,4,1,2,0,-2
1535251504266478,-1,-12,-6,-6,-2,2,0,-1
1535251504266978,1,1,-16,2,-2,0,-2,-1
1535251504266978,1,10,53,18,1,-1,0,-1
1535251504289036,7,-2,7,-5,-2,-5,-3,5
1535251504289036,-15,-26,-6,-11,-5,1,-2,-3
1535251504289601,7,25,-10,-6,-6,1,2,2
1535251504289601,1,-20,-21,9,3,0,-1,-3
1535251504303075,-2,1,22,-17,1,1,2,-1
1535251504303075,0,20,-10,0,2,-2,-1,1
1535251504312097,-12,15,35,3,-2,0,0,2
1535251504312097,0,-31,8,4,-2,1,-2,-1
1535251504326134,5,-6,-24,6,3,-1,-3,-4
1535251504326134,0,6,18,10,3,-1,-1,-3
1535251504327300,5,-5,12,-8,1,-2,-2,-1
1535251504327300,-3,9,13,3,0,0,1,-1
1535251504348739,0,-1,-30,-2,-1,1,1,3
1535251504348739,-4,-12,23,-1,-2,-2,-3,-1
1535251504349793,3,3,-16,-4,0,-1,-2,-1
1535251504349793,2,20,11,3,2,2,0,2
1535251504363278,-5,21,-2,-5,-4,-1,0,-1
1535251504363278,-2,10,52,16,3,-1,-2,-3
1535251504371297,4,-18,-10,0,3,0,-1,3
1535251504371297,-4,-16,16,4,-4,-4,-4,-4
1535251504386334,-3,3,-9,-1,2,3,1,-1
1535251504386334,5,18,-21,-7,-1,2,2,5
1535251504387297,0,2,-1,0,1,-2,-1,-5
1535251504387297,1,-2,19,4,1,0,1,-3
1535251504408853,5,-16,-6,2,1,1,2,0
1535251504408853,-6,5,8,0,-3,-3,-6,-4
1535251504409987,2,-19,-14,-2,-1,-1,-3,4
1535251504409987,0,10,18,0,-1,-2,-4,-2
1535251504423393,0,-4,11,4,-2,-3,0,-4
1535251504423393,4,3,-6,-2,4,2,3,4
1535251504431417,0,-4,-61,-18,0,2,1,0
1535251504431417,-6,-5,69,14,-4,-3,-2,-4
1535251504446455,-1,14,13,5,6,0,-2,2
1535251504446455,2,-4,-7,-5,-4,-1,1,0
1535251504446956,-6,-27,-6,-5,1,0,-2,-2
1535251504446956,6,20,-32,-10,0,4,6,7
1535251504469014,0,10,17,5,-1,-1,-2,1
1535251504469014,3,-12,-9,-3,1,2,1,-4
1535251504469578,-4,18,-9,-3,-2,-3,0,-1
1535251504469578,10,2,18,5,1,-1,2,12
1535251504499597,2,-12,43,6,0,-5,-6,-5
1535251504499597,9,0,-8,-7,-2,3,4,7
1535251504500598,-4,-11,-12,-3,-2,-2,-2,-5
1535251504500598,4,-1,2,4,3,1,1,19
1535251504506614,-9,-1,-40,-9,-5,-4,0,-30
1535251504506614,-1,-6,48,11,3,-4,-4,-6
1535251504507117,-1,3,21,5,-2,-2,-3,4
1535251504507117,-6,0,-25,-16,0,-1,-3,-6
1535251504528672,-2,0,1,-1,3,5,3,7
1535251504528672,-6,-4,-42,2,-4,-3,1,0
1535251504529725,4,8,14,-11,1,0,3,-3
1535251504529725,-8,-11,-4,-13,-7,-3,-4,-11
1535251504543211,1,-29,-12,-1,0,0,-2,3
1535251504543211,-1,-1,-16,5,-1,-3,-1,-1
1535251504551733,-1,4,23,-12,-2,-2,-4,0
1535251504551733,3,-11,-7,10,3,1,0,-5
