timestamp,x,y,z,w
1535252463807119,-0.499695,-0.366333,0.527527,0.581177
1535252463822111,-0.498352,-0.370789,0.524597,0.582214
1535252463844329,-0.496582,-0.374146,0.521729,0.584106
1535252463859210,-0.494507,-0.377197,0.519348,0.58606
1535252463882269,-0.493225,-0.38092,0.51709,0.586731
1535252463903325,-0.492432,-0.384766,0.514465,0.587158
1535252463919368,-0.490845,-0.387756,0.511963,0.588745
1535252463942430,-0.488159,-0.389893,0.510071,0.591187
1535252463963490,-0.485657,-0.39209,0.508606,0.593079
1535252463978529,-0.484375,-0.394714,0.507141,0.593628
1535252464002593,-0.483704,-0.397217,0.505188,0.594116
1535252464023655,-0.482788,-0.399109,0.503418,0.595154
1535252464038696,-0.481628,-0.400208,0.50238,0.596252
1535252464062800,-0.48053,-0.401611,0.501343,0.597046
1535252464082804,-0.47937,-0.403687,0.499756,0.5979
1535252464106869,-0.477722,-0.405457,0.498169,0.599365
1535252464121908,-0.476013,-0.407043,0.496643,0.600891
1535252464143040,-0.474915,-0.409241,0.494934,0.601685
1535252464160074,-0.473999,-0.411682,0.493042,0.602295
1535252464182068,-0.472778,-0.413635,0.491333,0.603333
1535252464205140,-0.47168,-0.415222,0.490051,0.604126
1535252464219216,-0.471191,-0.416931,0.48877,0.60437
1535252464242490,-0.471191,-0.418701,0.487427,0.604187
1535252464264290,-0.470398,-0.419922,0.486389,0.604797
1535252464279328,-0.470032,-0.420959,0.485352,0.605225
1535252464302388,-0.470642,-0.422302,0.484192,0.604736
1535252464324689,-0.471375,-0.423462,0.483337,0.604004
1535252464339616,-0.471619,-0.424072,0.483215,0.603577
1535252464362550,-0.471619,-0.424316,0.483521,0.603149
1535252464384610,-0.471985,-0.423828,0.484436,0.602417
1535252464398652,-0.473328,-0.422302,0.486206,0.600952
1535252464421753,-0.475525,-0.419861,0.488708,0.598938
1535252464444768,-0.478027,-0.41626,0.492065,0.596741
1535252464465865,-0.480835,-0.411926,0.49585,0.594299
1535252464481867,-0.484436,-0.407166,0.499817,0.59137
1535252464505108,-0.488403,-0.401428,0.504333,0.588196
1535252464525996,-0.492065,-0.394775,0.509521,0.585144
1535252464542030,-0.49585,-0.387756,0.514771,0.582031
1535252464565088,-0.499878,-0.380432,0.520081,0.578674
1535252464586148,-0.503967,-0.372925,0.525391,0.575256
1535252464602391,-0.508789,-0.365051,0.530884,0.570984
1535252464624244,-0.513855,-0.356995,0.536743,0.566101
1535252464645303,-0.518616,-0.348572,0.542725,0.561218
1535252464662350,-0.523132,-0.339661,0.548828,0.55658
1535252464684452,-0.52771,-0.330566,0.555054,0.551514
1535252464706473,-0.532471,-0.321594,0.561218,0.545959
1535252464722509,-0.537659,-0.312439,0.5672,0.539978
1535252464745141,-0.54248,-0.30304,0.573059,0.534302
1535252464767628,-0.546936,-0.293518,0.578979,0.528687
1535252464782668,-0.551819,-0.283813,0.584839,0.5224
1535252464804830,-0.557129,-0.274475,0.590515,0.51532
1535252464825823,-0.562439,-0.264954,0.596191,0.507935
1535252464841873,-0.567505,-0.255127,0.602051,0.500366
1535252464864886,-0.572449,-0.244629,0.608032,0.492737
1535252464886050,-0.577271,-0.233826,0.614319,0.484436
1535252464901987,-0.582397,-0.222839,0.620544,0.475464
1535252464925056,-0.587158,-0.21167,0.626526,0.466797
1535252464946100,-0.59137,-0.200317,0.632263,0.458679
1535252464961242,-0.595337,-0.188965,0.638367,0.449829
1535252464984202,-0.598877,-0.178345,0.64502,0.43988
1535252465007281,-0.601868,-0.168396,0.651611,0.429871
1535252465021313,-0.603699,-0.157349,0.658386,0.421082
1535252465044758,-0.604858,-0.145813,0.665833,0.411743
1535252465065422,-0.606018,-0.136108,0.673096,0.401489
1535252465081464,-0.606995,-0.127136,0.680176,0.39093
1535252465104525,-0.607666,-0.117615,0.686646,0.381348
1535252465127638,-0.608276,-0.107666,0.692566,0.372375
1535252465141624,-0.60907,-0.0979004,0.698425,0.362854
1535252465165685,-0.609924,-0.0883789,0.704346,0.352234
1535252465192757,-0.610901,-0.0792847,0.709961,0.341187
1535252465201781,-0.611816,-0.0699463,0.715088,0.33075
1535252465239881,-0.611938,-0.0603027,0.720215,0.321289
1535252465246901,-0.611084,-0.0504761,0.726196,0.310974
1535252465268960,-0.611816,-0.0401001,0.730652,0.300293
1535252465269961,-0.610352,-0.0322266,0.73584,0.291504
1535252465290042,-0.613098,-0.0210571,0.73761,0.282166
1535252465312074,-0.611816,-0.0125732,0.742004,0.27356
1535252465330121,-0.611511,-0.0045166,0.745544,0.264832
1535252465350175,-0.610718,0.00311279,0.749084,0.256592
1535252465380255,-0.609985,0.0098877,0.752258,0.248779
1535252465390281,-0.609009,0.0163574,0.75531,0.241577
1535252465410334,-0.608215,0.0217896,0.757813,0.235168
1535252465440416,-0.607544,0.0271606,0.759949,0.229309
1535252465457459,-0.606628,0.0325317,0.76239,0.222961
1535252465469491,-0.605774,0.0367432,0.764771,0.216309
1535252465492590,-0.605103,0.0400391,0.766602,0.211121
1535252465514612,-0.604553,0.043335,0.768066,0.206604
1535252465529734,-0.604126,0.0471191,0.76947,0.20166
1535252465552778,-0.604065,0.0493774,0.770508,0.197327
1535252465574773,-0.604492,0.0511475,0.770752,0.194458
1535252465589866,-0.605164,0.0533447,0.770569,0.192688
1535252465612885,-0.605957,0.0548096,0.770142,0.191467
1535252465634982,-0.606812,0.0552979,0.769531,0.191101
1535252465650025,-0.60791,0.0549927,0.768433,0.1922
1535252465675078,-0.608643,0.0544434,0.767212,0.194946
1535252465695265,-0.609314,0.0532227,0.765869,0.198364
1535252465726213,-0.610107,0.0509644,0.764282,0.202515
1535252465732195,-0.610718,0.0482178,0.762695,0.207153
1535252465755290,-0.611389,0.0444946,0.761047,0.212158
1535252465770294,-0.612244,0.039856,0.758972,0.217896
1535252465792381,-0.613525,0.0338745,0.756104,0.22522
1535252465815413,-0.615356,0.0253906,0.752136,0.234436
1535252465830455,-0.616943,0.0158081,0.747742,0.244934
1535252465852516,-0.618408,0.0057373,0.742554,0.25708
1535252465874608,-0.619324,-0.0055542,0.737122,0.270203
1535252465891617,-0.619629,-0.0183716,0.731323,0.284363
1535252465912674,-0.619202,-0.0317383,0.725281,0.299255
1535252465934768,-0.618164,-0.0458984,0.719116,0.314148
1535252465957829,-0.616638,-0.0601196,0.712769,0.328735
1535252465972834,-0.614685,-0.0744019,0.706848,0.342102
1535252465994960,-0.612854,-0.0887451,0.700989,0.353638
1535252466010128,-0.610962,-0.102478,0.694763,0.365295
1535252466032997,-0.608643,-0.11499,0.687866,0.378357
1535252466055086,-0.605469,-0.126648,0.68042,0.392883
1535252466077146,-0.601501,-0.137878,0.672729,0.408142
1535252466092155,-0.597595,-0.150391,0.665466,0.421204
1535252466115210,-0.59491,-0.165649,0.658386,0.430359
1535252466130257,-0.592285,-0.181091,0.650879,0.438965
1535252466152346,-0.588562,-0.194153,0.6427,0.450317
1535252466175410,-0.583557,-0.204834,0.635132,0.462708
1535252466190486,-0.579163,-0.216187,0.628113,0.472534
1535252466212578,-0.575989,-0.229065,0.620728,0.480042
