timestamp,roll,pitch,yaw
1535264510642728,-1.16553,1.21473,1.58594
1535264510665334,-1.17286,1.20802,1.57853
1535264510686333,-1.17831,1.20163,1.57197
1535264510702877,-1.18331,1.19606,1.56755
1535264510725629,-1.18802,1.18981,1.56285
1535264510746500,-1.19168,1.18389,1.55881
1535264510763037,-1.19551,1.17754,1.5545
1535264510785598,-1.1977,1.17145,1.55168
1535264510806690,-1.2011,1.16548,1.54811
1535264510830214,-1.20433,1.15912,1.54428
1535264510845253,-1.2081,1.15296,1.54017
1535264510866340,-1.21165,1.1472,1.53661
1535264510882855,-1.21486,1.14096,1.53237
1535264510912939,-1.21881,1.13482,1.52705
1535264510926526,-1.2237,1.12854,1.52157
1535264510950565,-1.22819,1.12208,1.51714
1535264510973095,-1.23305,1.11524,1.513
1535264510986630,-1.23821,1.10824,1.50789
1535264511002674,-1.24254,1.10102,1.50256
1535264511025233,-1.24564,1.09327,1.49747
1535264511046290,-1.24824,1.08593,1.49365
1535264511062833,-1.25215,1.07753,1.48963
1535264511092913,-1.25541,1.06856,1.48554
1535264511106449,-1.25755,1.05974,1.48034
1535264511122159,-1.25909,1.05039,1.47622
1535264511146058,-1.26052,1.04015,1.47296
1535264511166621,-1.26275,1.02996,1.47154
1535264511182396,-1.26536,1.01958,1.46968
1535264511205739,-1.26736,1.00895,1.46728
1535264511227773,-1.26927,0.997852,1.46417
1535264511242310,-1.27217,0.98674,1.46041
1535264511265372,-1.27518,0.97538,1.45669
1535264511287934,-1.27757,0.964162,1.4541
1535264511302321,-1.2801,0.952411,1.45166
1535264511325535,-1.28226,0.940365,1.44951
1535264511348128,-1.28362,0.92847,1.44733
1535264511362164,-1.28436,0.916518,1.44625
1535264511385190,-1.28435,0.904726,1.44639
1535264511413810,-1.28403,0.892614,1.4464
1535264511422290,-1.28375,0.880709,1.44547
1535264511445393,-1.28261,0.869442,1.44509
1535264511473970,-1.28178,0.858081,1.44527
1535264511489008,-1.28362,0.846294,1.44432
1535264511505560,-1.28548,0.835099,1.44262
